No;ID_cliente;Departamento ;Sexo;Jubilado;Socio;Empleado;Meses_alta;Servicio_telefonico;Lineas_multiples;Servicio_Internet;Seguridad_Online;CopiaSeguridad_Online;Proteccion_dispositivo;Soporte_tecnico;Television_carta;Peliculas_carta;Contrato;Factura_digital;Metodo_pago;Gasto_mensual;Gasto_total;Abandono;meses_alta_cut 
6108;6286-SUUWT;Vichada;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.95;19.95;No;<1
6109;4819-HJPIW;Huila;Male;0;No;No;18;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;25.15;476.8;No;jun-18
6110;8654-DHAOW;Antioquia;Female;0;No;No;2;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;54.15;101.65;No;1-jun
6111;5438-QMDDL;Amazonas;Female;0;Yes;No;19;Yes;No;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Mailed check;59.8;1130.85;No;18-42
6112;9812-GHVRI;Bogotá;Female;0;No;No;40;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Bank transfer (automatic);83.85;3532.25;No;18-42
6113;5553-AOINX;Huila;Female;1;Yes;Yes;66;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;104.9;6891.45;No;60+
6114;1228-ZLNBX;Santander;Male;0;No;No;21;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;75.3;1570.7;No;18-42
6115;4226-KKDON;Valle del Cauca;Male;0;No;No;8;Yes;No;DSL;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;66.65;520.95;No;jun-18
6116;3831-YCPUO;Valle del Cauca;Female;0;Yes;Yes;72;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);109.5;7854.9;No;60+
6117;7445-WMRBW;Atlántico;Female;0;No;No;48;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;One year;Yes;Bank transfer (automatic);73.85;3581.4;No;42-60
6118;3308-DGHKL;Guainía;Male;0;No;No;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);19.3;1447.9;No;60+
6119;9924-JPRMC;Huila;Male;0;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;118.2;8547.15;No;60+
6120;0080-EMYVY;Santander;Female;0;No;No;14;Yes;No;DSL;No;Yes;No;No;No;No;One year;No;Credit card (automatic);51.45;727.85;No;jun-18
6121;6218-KNUBD;Bogotá;Male;0;No;No;6;Yes;No;DSL;No;Yes;No;No;Yes;No;Month-to-month;No;Electronic check;59.45;357.6;No;1-jun
6122;7337-CINUD;Vaupés;Female;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19.5;159.35;No;jun-18
6123;7609-NRNCA;Amazonas;Female;0;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19.55;280.85;No;jun-18
6124;0623-EJQEG;Bogotá;Male;0;No;No;65;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;Yes;One year;No;Electronic check;93.55;6069.25;No;60+
6125;7153-CHRBV;Boyacá;Female;0;Yes;Yes;57;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Mailed check;59.3;3274.35;No;42-60
6126;0871-URUWO;Bogotá;Male;0;Yes;No;13;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);102.25;1359;Yes;jun-18
6127;9190-MFJLN;Boyacá;Male;1;No;No;19;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);95.9;1777.9;Yes;18-42
6128;6198-PNNSZ;Santander;Female;0;Yes;No;56;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);109.8;6109.65;No;42-60
6129;3317-VLGQT;Antioquia;Female;0;Yes;No;14;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;78.1;1122.4;No;jun-18
6130;4132-POCZS;Vichada;Male;0;Yes;No;52;No;No phone service;DSL;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;39.9;2020.9;No;42-60
6131;5614-DNZCE;Boyacá;Female;0;No;No;58;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);64.9;3795.45;No;42-60
6132;1095-JUDTC;Antioquia;Female;1;No;No;47;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;95.05;4504.55;Yes;42-60
6133;3896-RCYYE;Vichada;Female;0;No;No;67;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);53.4;3579.15;No;60+
6134;9638-JIQYA;Huila;Male;0;No;No;2;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);24.9;49.7;No;1-jun
6135;3258-SANFR;Huila;Male;1;No;No;6;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);44.7;276.5;No;1-jun
6136;3726-TBHQT;Antioquia;Male;0;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);114;8175.9;No;60+
6137;3190-ITQXP;Vichada;Female;0;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20.25;890.35;No;42-60
6138;0870-VEMYL;Antioquia;Female;0;No;No;5;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Credit card (automatic);53.85;259.8;Yes;1-jun
6139;4833-QTJNO;Antioquia;Male;1;Yes;No;67;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);83.85;5588.8;No;60+
6140;3039-MJSLN;Vichada;Male;0;No;Yes;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20.2;50.6;No;1-jun
6141;0178-CIIKR;Vichada;Female;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.95;58;No;1-jun
6142;5385-SUIRI;Atlántico;Male;1;Yes;No;52;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;104.2;5568.35;Yes;42-60
6143;3982-XWFZQ;Valle del Cauca;Female;0;Yes;No;42;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;50.25;2203.65;Yes;18-42
6144;5774-QPLTF;Amazonas;Male;0;Yes;Yes;50;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;20.35;938.95;No;42-60
6145;2322-VCZHZ;Boyacá;Male;1;Yes;No;23;Yes;No;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;90;2024.1;No;18-42
6146;5010-IPEAQ;Amazonas;Female;0;Yes;Yes;67;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);54.2;3623.95;No;60+
6147;4009-ALQFH;Valle del Cauca;Female;0;No;No;25;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;99.5;2369.05;Yes;18-42
6148;6383-ZTSIW;Atlántico;Female;1;Yes;No;39;Yes;No;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;No;Mailed check;99.1;3877.95;No;18-42
6149;8990-YOZLV;Antioquia;Female;0;No;No;69;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Mailed check;66.9;4577.9;No;60+
6150;3069-SSVSN;Bogotá;Female;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;One year;No;Mailed check;25.85;25.85;No;<1
6151;5222-IMUKT;Huila;Male;0;No;No;32;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;91.05;2871.5;No;18-42
6152;3627-FCRDW;Bogotá;Female;0;No;No;9;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;71;672.55;Yes;jun-18
6153;7562-GSUHK;Huila;Female;0;No;No;16;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);93.2;1573.7;Yes;jun-18
6154;6685-XSHHU;Amazonas;Male;0;Yes;Yes;60;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20.95;1270.55;No;42-60
6155;8901-UPRHR;Valle del Cauca;Female;0;Yes;Yes;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);109.2;7711.45;No;60+
6156;4903-UYAVB;Guainía;Male;0;Yes;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.35;126.05;Yes;1-jun
6157;0118-JPNOY;Valle del Cauca;Female;1;No;No;26;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);85.8;2193.65;No;18-42
6158;6776-TLWOI;Amazonas;Male;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.85;64.55;Yes;1-jun
6159;3845-FXCYS;Guainía;Male;0;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;19.65;31.2;No;1-jun
6160;5857-XRECV;Guainía;Female;0;No;Yes;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20.5;38.25;No;1-jun
6161;0725-CXOTM;Santander;Female;0;No;No;36;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);89.65;3348.1;No;18-42
6162;4343-EJVQB;Huila;Male;0;No;No;7;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;74.35;533.6;No;jun-18
6163;9000-PLFUZ;Amazonas;Female;1;Yes;No;60;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Two year;Yes;Credit card (automatic);49.45;2907.55;No;42-60
6164;3427-GGZZI;Atlántico;Female;0;Yes;No;19;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;89.1;1620.8;No;18-42
6165;7779-ORAEL;Atlántico;Male;1;Yes;No;45;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);75.15;3480.35;No;42-60
6166;0644-OQMDK;Bogotá;Male;1;No;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70.65;293.85;No;1-jun
6167;4077-CROMM;Valle del Cauca;Female;0;Yes;Yes;31;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;104.2;3243.45;Yes;18-42
6168;3154-CFSZG;Huila;Male;0;Yes;Yes;47;Yes;No;Fiber optic;Yes;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;90.05;4137.2;No;42-60
6169;2868-MZAGQ;Boyacá;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;79.25;79.25;Yes;<1
6170;4847-QNOKA;Bogotá;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);44.9;44.9;Yes;<1
6171;2220-IAHLS;Vichada;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19.4;19.4;No;<1
6172;1658-XUHBX;Santander;Female;1;Yes;Yes;59;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);88.75;5348.65;No;42-60
6173;6379-RXJRQ;Huila;Male;0;Yes;No;10;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70.1;659.65;Yes;jun-18
6174;2378-HTWFW;Bogotá;Male;1;No;No;35;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;No;Credit card (automatic);91;3180.5;No;18-42
6175;8650-RHRKE;Santander;Male;0;No;No;4;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;29.65;118.5;Yes;1-jun
6176;4377-VDHYI;Santander;Male;0;Yes;Yes;32;Yes;No;Fiber optic;Yes;Yes;No;No;No;Yes;One year;Yes;Electronic check;90.8;3023.85;No;18-42
6177;0475-RIJEP;Bogotá;Male;0;No;No;43;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;77.85;3365.85;Yes;42-60
6178;1260-TTRXI;Huila;Male;0;No;No;4;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;54.3;195.3;Yes;1-jun
6179;3719-TDVQB;Guainía;Female;1;Yes;No;54;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;18.95;1031.1;No;42-60
6180;6328-ZPBGN;Bogotá;Female;1;No;No;11;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);95.15;997.65;Yes;jun-18
6181;0201-MIBOL;Atlántico;Female;1;No;No;66;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);102.4;6471.85;No;60+
6182;4937-QPZPO;Antioquia;Male;0;Yes;Yes;61;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;99.9;6241.35;No;60+
6183;2925-VDZHY;Bogotá;Male;0;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);88.7;6501.35;No;60+
6184;6981-TDRFT;Antioquia;Male;0;Yes;Yes;44;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;54.3;2317.1;No;42-60
6185;3413-CSSTH;Boyacá;Male;0;No;No;41;Yes;Yes;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);55.7;2237.55;No;18-42
6186;8033-VCZGH;Santander;Male;0;Yes;No;50;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;103.95;5231.3;No;42-60
6187;4789-KWMXN;Antioquia;Male;0;Yes;No;47;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);110.85;5275.8;Yes;42-60
6188;0224-NIJLP;Vichada;Male;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20.15;165.5;No;jun-18
6189;7542-CYDDM;Vichada;Male;0;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.05;358.5;No;jun-18
6190;4718-WXBGI;Valle del Cauca;Male;0;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);91.95;6614.9;No;60+
6191;2867-UIMSS;Bogotá;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;80.5;80.5;Yes;<1
6192;8495-PRWFH;Vichada;Female;1;No;No;42;Yes;Yes;DSL;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;55.65;2421.75;No;18-42
6193;0439-IFYUN;Antioquia;Female;1;No;No;18;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;74.7;1294.6;No;jun-18
6194;5716-LIBJC;Huila;Female;0;No;Yes;13;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);104.15;1299.1;No;jun-18
6195;2868-LLSKM;Bogotá;Female;0;Yes;Yes;68;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;One year;Yes;Bank transfer (automatic);83.65;5733.4;No;60+
6196;8111-RKSPX;Atlántico;Male;0;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);72.2;305.55;Yes;1-jun
6197;2988-QRAJY;Santander;Male;0;No;No;69;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);110.05;7430.75;No;60+
6198;1585-MQSSU;Atlántico;Male;0;No;No;17;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Mailed check;51.5;900.5;Yes;jun-18
6199;0071-NDAFP;Vaupés;Male;0;Yes;Yes;25;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25.5;630.6;No;18-42
6200;2856-NNASM;Bogotá;Male;1;No;No;43;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;89.55;3856.75;Yes;42-60
6201;7328-ZJAJO;Guainía;Female;0;Yes;Yes;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.5;1222.65;No;42-60
6202;6458-CYIDZ;Santander;Female;1;No;No;5;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;80.7;374.8;No;1-jun
6203;8559-CIZFV;Bogotá;Male;0;Yes;Yes;21;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;One year;No;Mailed check;77.5;1625;Yes;18-42
6204;1090-PYKCI;Boyacá;Female;0;Yes;Yes;69;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;One year;Yes;Credit card (automatic);105.1;7234.8;No;60+
6205;3058-WQDRE;Boyacá;Male;0;No;No;13;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);25.15;331.85;No;jun-18
6206;7547-EKNFS;Boyacá;Male;0;Yes;No;42;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);95.25;3959.35;Yes;18-42
6207;2279-AXJJK;Valle del Cauca;Male;0;Yes;No;52;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);95.65;5088.4;No;42-60
6208;6769-DYBQN;Boyacá;Male;1;No;No;46;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;No;Electronic check;85;3969.4;Yes;42-60
6209;0909-SELIE;Santander;Male;0;Yes;No;61;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);80.8;4860.85;No;60+
6210;3417-TSCIC;Atlántico;Male;0;No;No;29;No;No phone service;DSL;No;No;No;No;No;No;One year;Yes;Mailed check;24.85;788.05;No;18-42
6211;1042-HFUCW;Antioquia;Female;0;No;Yes;25;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);54.75;1266.35;No;18-42
6212;4439-JMPMT;Boyacá;Female;0;Yes;Yes;5;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;85.75;470.95;Yes;1-jun
6213;6537-OTKMY;Huila;Male;0;No;No;15;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;One year;No;Electronic check;50.75;688.2;No;jun-18
6214;8999-EXMNO;Amazonas;Female;0;Yes;Yes;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20.15;387.7;No;18-42
6215;6725-TPKJO;Amazonas;Male;0;No;No;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20.05;845.25;No;42-60
6216;2446-BEGGB;Santander;Female;1;No;No;6;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;98.25;560.6;Yes;1-jun
6217;7162-WPHPM;Boyacá;Male;0;Yes;Yes;58;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);71.6;4230.25;No;42-60
6218;1599-MMYRQ;Antioquia;Male;0;Yes;Yes;62;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;One year;Yes;Credit card (automatic);81.45;4983.05;No;60+
6219;8821-KVZKQ;Valle del Cauca;Female;0;Yes;Yes;70;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);58.4;4113.15;No;60+
6220;1496-GGSUK;Atlántico;Female;1;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;25.7;25.7;Yes;<1
6221;6434-TTGJP;Vichada;Male;0;Yes;Yes;10;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);53.7;521;No;jun-18
6222;0042-JVWOJ;Vaupés;Male;0;No;No;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);19.6;471.85;No;18-42
6223;0130-SXOUN;Bogotá;Male;0;No;No;66;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Credit card (automatic);89.4;5976.9;No;60+
6224;2575-GFSOE;Valle del Cauca;Female;0;Yes;Yes;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69;506.9;Yes;jun-18
6225;2330-PQGDQ;Valle del Cauca;Male;0;Yes;Yes;51;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;One year;No;Bank transfer (automatic);84.2;4299.75;No;42-60
6226;1452-UZOSF;Santander;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Credit card (automatic);106.1;7548.6;No;60+
6227;2097-YVPKN;Vichada;Male;0;No;No;65;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25.75;1654.75;No;60+
6228;2842-JTCCU;Atlántico;Male;0;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);46.05;80.35;Yes;1-jun
6229;8597-CTXVJ;Valle del Cauca;Male;0;No;Yes;70;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;No;Bank transfer (automatic);64.95;4551.5;No;60+
6230;6631-HMANX;Boyacá;Male;0;Yes;No;72;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);85.45;6227.5;No;60+
6231;9962-BFPDU;Vichada;Female;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.05;20.05;No;<1
6232;3296-SILRA;Bogotá;Female;1;Yes;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;76.4;76.4;Yes;<1
6233;9681-OXGVC;Valle del Cauca;Female;0;No;No;5;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;100.5;514;Yes;1-jun
6234;6394-HHHZM;Amazonas;Male;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.7;57.5;No;1-jun
6235;5995-LFTLE;Vichada;Male;0;No;No;58;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);25.3;1474.35;No;42-60
6236;5180-UCIIQ;Antioquia;Male;1;Yes;Yes;22;No;No phone service;DSL;Yes;No;No;No;No;Yes;Month-to-month;No;Mailed check;40.05;880.2;Yes;18-42
6237;1932-UEDCX;Bogotá;Male;1;Yes;No;33;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);100.6;3270.25;No;18-42
6238;7153-OANIO;Atlántico;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;69.95;69.95;Yes;<1
6239;5188-HGMLP;Huila;Male;1;Yes;No;54;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);74;3919.15;No;42-60
6240;0665-XHDJU;Atlántico;Male;0;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Two year;Yes;Electronic check;99.4;7285.7;No;60+
6241;6521-YYTYI;Atlántico;Male;0;No;Yes;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;93.3;93.3;Yes;<1
